,Topics,Types,Message Count,Frequency
23,/fufi/charger_laser_locator/objects,geometry_msgs/PoseArray,723,19.9988747276221
24,/fufi/charger_laser_locator/state,robotnik_msgs/State,710,19.99839795548605
25,/fufi/charger_laser_locator_pose_filter/state,robotnik_msgs/State,1787,49.999451643282036
26,/fufi/diff_docker/state,robotnik_msgs/State,1459,39.99965668019283
27,/fufi/diff_docker/status,actionlib_msgs/GoalStatusArray,179,4.99998688701254
28,/fufi/execute_trajectory/status,actionlib_msgs/GoalStatusArray,183,5.000484632731248
29,/fufi/frame_mapping/state,robotnik_msgs/State,37,0.9993831150806084
30,/fufi/frame_mapping/status,marker_mapping/FrameMappingStatus,362,9.98724658662844
31,/fufi/front_laser/filtered_scan,sensor_msgs/LaserScan,447,12.678929533356106
32,/fufi/front_laser/scan,sensor_msgs/LaserScan,463,12.67657285856551
33,/fufi/front_laser/scan_standby,std_msgs/Bool,449,12.678852879741001
34,/fufi/gripper/joint_states,sensor_msgs/JointState,36,1.000179561426581
35,/fufi/gripper/status,wsg_50_common/Status,35,1.0001573810270972
36,/fufi/imu/data,sensor_msgs/Imu,1393,51.10144009356953
37,/fufi/imu/rpy/filtered,geometry_msgs/Vector3Stamped,1426,51.449964426780504
38,/fufi/joint_states,sensor_msgs/JointState,2522,51.16377564712484
39,/fufi/joy,sensor_msgs/Joy,8845,264.59147110774666
40,/fufi/map,nav_msgs/OccupancyGrid,1,
41,/fufi/map_metadata,nav_msgs/MapMetaData,1,
42,/fufi/map_nav_manager/state,map_nav_manager/State,36,0.9993771620031652
43,/fufi/merged_laser/cloud,sensor_msgs/PointCloud2,388,9.675486392094081
44,/fufi/merged_laser/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
45,/fufi/merged_laser/parameter_updates,dynamic_reconfigure/Config,1,
46,/fufi/merged_laser/scan,sensor_msgs/LaserScan,381,10.856074263210955
47,/fufi/move/state,robotnik_msgs/State,1464,40.00518866124909
48,/fufi/move/status,actionlib_msgs/GoalStatusArray,177,4.999971985973914
49,/fufi/move_base/EBandPlannerROS/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
50,/fufi/move_base/EBandPlannerROS/parameter_updates,dynamic_reconfigure/Config,1,
51,/fufi/move_base/GlobalPlanner/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
52,/fufi/move_base/GlobalPlanner/parameter_updates,dynamic_reconfigure/Config,1,
53,/fufi/move_base/global_costmap/costmap,nav_msgs/OccupancyGrid,1,
54,/fufi/move_base/global_costmap/costmap_updates,map_msgs/OccupancyGridUpdate,18,0.49999636414310783
55,/fufi/move_base/global_costmap/footprint,geometry_msgs/PolygonStamped,18,0.4999811060415965
56,/fufi/move_base/global_costmap/inflation_layer/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
57,/fufi/move_base/global_costmap/inflation_layer/parameter_updates,dynamic_reconfigure/Config,1,
58,/fufi/move_base/global_costmap/obstacle_laser_layer/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
59,/fufi/move_base/global_costmap/obstacle_laser_layer/parameter_updates,dynamic_reconfigure/Config,1,
60,/fufi/move_base/global_costmap/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
61,/fufi/move_base/global_costmap/parameter_updates,dynamic_reconfigure/Config,1,
62,/fufi/move_base/global_costmap/static_map/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
63,/fufi/move_base/global_costmap/static_map/parameter_updates,dynamic_reconfigure/Config,1,
64,/fufi/move_base/local_costmap/costmap,nav_msgs/OccupancyGrid,28,0.833398208105154
65,/fufi/move_base/local_costmap/costmap_updates,map_msgs/OccupancyGridUpdate,5,0.31249819091637177
66,/fufi/move_base/local_costmap/footprint,geometry_msgs/PolygonStamped,177,4.999903442340176
67,/fufi/move_base/local_costmap/inflation_layer/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
68,/fufi/move_base/local_costmap/inflation_layer/parameter_updates,dynamic_reconfigure/Config,1,
69,/fufi/move_base/local_costmap/obstacle_laser_layer/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
70,/fufi/move_base/local_costmap/obstacle_laser_layer/parameter_updates,dynamic_reconfigure/Config,1,
71,/fufi/move_base/local_costmap/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
72,/fufi/move_base/local_costmap/parameter_updates,dynamic_reconfigure/Config,1,
73,/fufi/move_base/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
74,/fufi/move_base/parameter_updates,dynamic_reconfigure/Config,1,
75,/fufi/move_base/status,actionlib_msgs/GoalStatusArray,177,5.000630696687352
76,/fufi/move_group/ompl/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
77,/fufi/move_group/ompl/parameter_updates,dynamic_reconfigure/Config,1,
78,/fufi/move_group/plan_execution/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
79,/fufi/move_group/plan_execution/parameter_updates,dynamic_reconfigure/Config,1,
80,/fufi/move_group/planning_scene_monitor/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
81,/fufi/move_group/planning_scene_monitor/parameter_updates,dynamic_reconfigure/Config,1,
82,/fufi/move_group/sense_for_plan/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
83,/fufi/move_group/sense_for_plan/parameter_updates,dynamic_reconfigure/Config,1,
84,/fufi/move_group/status,actionlib_msgs/GoalStatusArray,182,4.999772320625009
85,/fufi/move_group/trajectory_execution/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
86,/fufi/move_group/trajectory_execution/parameter_updates,dynamic_reconfigure/Config,1,
87,/fufi/omni_docker/state,robotnik_msgs/State,1446,40.00022888314562
88,/fufi/omni_docker/status,actionlib_msgs/GoalStatusArray,183,5.000064373845145
89,/fufi/pad_teleop/cmd_vel,geometry_msgs/Twist,5025,35544.94915254237
90,/fufi/particlecloud,geometry_msgs/PoseArray,27,1.1425730574703374
91,/fufi/perception_filtered_points,sensor_msgs/PointCloud2,449,12.494221766788453
92,/fufi/pickup/status,actionlib_msgs/GoalStatusArray,182,5.000857261746215
93,/fufi/place/status,actionlib_msgs/GoalStatusArray,177,5.000132921891401
94,/fufi/poi_interactive_marker/state,map_nav_manager/PoiState,73,1.997694292528598
95,/fufi/poi_interactive_marker/update,visualization_msgs/InteractiveMarkerUpdate,73,1.9998908102522974
96,/fufi/poi_interactive_marker/update_full,visualization_msgs/InteractiveMarkerInit,1,
97,/fufi/pp_docker/state,robotnik_msgs/State,1415,39.998512323398
98,/fufi/pp_docker/status,actionlib_msgs/GoalStatusArray,177,4.99990940258155
99,/fufi/rear_laser/filtered_scan,sensor_msgs/LaserScan,460,12.67823968418539
100,/fufi/rear_laser/scan,sensor_msgs/LaserScan,447,12.672608724552381
101,/fufi/rear_laser/scan_standby,std_msgs/Bool,447,12.677377478279398
102,/fufi/robot_local_control/ControlComponent/state,robotnik_msgs/State,179,4.999817020437089
103,/fufi/robot_local_control/LocalizationComponent/state,robotnik_msgs/State,70,1.9999599464808693
104,/fufi/robot_local_control/LocalizationComponent/status,robot_local_control_msgs/LocalizationStatus,72,1.999943734798263
105,/fufi/robot_local_control/NavigationComponent/ChargeComponent/state,robotnik_msgs/State,181,5.0001388826799
106,/fufi/robot_local_control/NavigationComponent/GoToComponent/state,robotnik_msgs/State,178,5.000094177112578
107,/fufi/robot_local_control/NavigationComponent/MoveComponent/state,robotnik_msgs/State,178,5.000034570932998
108,/fufi/robot_local_control/NavigationComponent/UnchargeComponent/state,robotnik_msgs/State,179,4.999852780862227
109,/fufi/robot_local_control/NavigationComponent/state,robotnik_msgs/State,36,1.0000028610311347
110,/fufi/robot_local_control/NavigationComponent/status,robot_local_control_msgs/NavigationStatus,35,1.0000003576279966
111,/fufi/robot_local_control/OperationComponent/state,robotnik_msgs/State,71,1.9999957084747848
112,/fufi/robot_local_control/RobotStatusComponent/sensors/front_laser/state,robotnik_msgs/State,36,0.9999971389852362
113,/fufi/robot_local_control/RobotStatusComponent/sensors/imu/state,robotnik_msgs/State,35,1.0000025034013476
114,/fufi/robot_local_control/RobotStatusComponent/state,robotnik_msgs/State,36,0.9999952316511552
115,/fufi/robot_local_control/pause_autonomous,std_msgs/Bool,179,4.999846820755847
116,/fufi/robot_local_control/state,robot_local_control_msgs/Status,72,2.000008583105682
117,/fufi/robot_pose,geometry_msgs/Pose,356,9.999938011553693
118,/fufi/robotnik_base_control/cmd_vel,geometry_msgs/Twist,2871,50.528304159789904
119,/fufi/robotnik_base_control/enabled,std_msgs/Bool,1768,49.99408791837513
120,/fufi/robotnik_base_control/in_motion,std_msgs/Bool,1830,50.01137515351688
121,/fufi/robotnik_base_control/odom,nav_msgs/Odometry,1774,50.264293846246034
122,/fufi/robotnik_base_control/odom_throttle,nav_msgs/Odometry,70,1.959673093779026
123,/fufi/robotnik_base_hw/emergency_stop,std_msgs/Bool,1774,49.99408791837513
124,/fufi/robotnik_base_hw/io,robotnik_msgs/inputs_outputs,1829,50.015549725733365
125,/fufi/robotnik_base_hw/state,robotnik_msgs/State,1808,50.00898999654231
126,/fufi/robotnik_base_hw/status,robotnik_msgs/RobotnikMotorsStatus,1761,73.326993006993
127,/fufi/robotnik_base_hw/voltage,std_msgs/Float32,1814,50.008393742846245
128,/fufi/robotnik_modbus_io/input_output,robotnik_msgs/inputs_outputs,357,10.016164641011956
129,/fufi/robotnik_modbus_io/registers,robotnik_msgs/Registers,353,10.015435164667227
130,/fufi/robotnik_modbus_io/state,robotnik_msgs/State,364,10.01679853460608
131,/fufi/robotnik_rms/status,robotnik_rms_msgs/status,37,0.9990715072785922
132,/fufi/safety_module/emergency_stop,std_msgs/Bool,155,5.009036272276444
133,/fufi/safety_module/named_io,robotnik_msgs/named_inputs_outputs,153,5.012127896791586
134,/fufi/safety_module/safety_stop,std_msgs/Bool,154,5.0098828723157744
135,/fufi/safety_module/speed_feedback,std_msgs/Int32,156,4.998372131268665
136,/fufi/safety_module/state,robotnik_msgs/State,36,0.9993957358393458
137,/fufi/safety_module/status,robotnik_msgs/SafetyModuleStatus,150,5.010218001552888
138,/fufi/safety_module/watchdog_signals,robotnik_msgs/BoolArray,54,1.4331338116477932
139,/fufi/system_monitor/diagnostics,system_monitor/Diagnostic,72,114.13693262218352
140,/fufi/twist_marker,visualization_msgs/Marker,2400,50.27272836235932
141,/fufi/univr/move_arm_cartesian/status,actionlib_msgs/GoalStatusArray,178,5.000052452637652
142,/fufi/univr/move_arm_joints/status,actionlib_msgs/GoalStatusArray,179,4.999685903254626
143,/fufi/univr/programdemo/status,actionlib_msgs/GoalStatusArray,178,4.999974966174533
144,/fufi/vectornav/global_position/raw/fix,sensor_msgs/NavSatFix,1405,51.11233784829486
145,/fufi/vectornav/imu/atm_pressure,sensor_msgs/FluidPressure,1393,51.0622466247063
146,/fufi/vectornav/imu/data,sensor_msgs/Imu,1400,51.04174069657069
147,/fufi/vectornav/imu/mag,sensor_msgs/MagneticField,6432,128.0429831791678
148,/fufi/vectornav/imu/temperature,sensor_msgs/Temperature,1393,51.07219482496195
149,/fufi/vectornav/odom,nav_msgs/Odometry,1393,34.64176780795613
150,/fufi/wrist_rgbd_camera/color/image_raw/compressed/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
151,/fufi/wrist_rgbd_camera/color/image_raw/compressed/parameter_updates,dynamic_reconfigure/Config,1,
152,/fufi/wrist_rgbd_camera/color/image_raw/compressedDepth/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
153,/fufi/wrist_rgbd_camera/color/image_raw/theora/parameter_updates,dynamic_reconfigure/Config,1,
154,/fufi/wrist_rgbd_camera/depth/color/points,sensor_msgs/PointCloud2,1,
155,/fufi/wrist_rgbd_camera/depth/image_rect_raw/compressedDepth/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
156,/fufi/wrist_rgbd_camera/depth/image_rect_raw/compressedDepth/parameter_updates,dynamic_reconfigure/Config,1,
157,/fufi/wrist_rgbd_camera/extrinsics/depth_to_infra1,realsense2_camera/Extrinsics,1,
158,/fufi/wrist_rgbd_camera/extrinsics/depth_to_infra2,realsense2_camera/Extrinsics,1,
159,/fufi/wrist_rgbd_camera/infra1/camera_info,sensor_msgs/CameraInfo,11,16008.79389312977
160,/fufi/wrist_rgbd_camera/infra1/image_rect_raw,sensor_msgs/Image,3,407.9467003841852
161,/fufi/wrist_rgbd_camera/infra1/image_rect_raw/compressed/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
162,/fufi/wrist_rgbd_camera/infra1/image_rect_raw/compressedDepth/parameter_updates,dynamic_reconfigure/Config,1,
163,/fufi/wrist_rgbd_camera/infra1/image_rect_raw/theora,theora_image_transport/Packet,3,174762.66666666666
164,/fufi/wrist_rgbd_camera/infra2/image_rect_raw,sensor_msgs/Image,8,3248.879938032533
165,/fufi/wrist_rgbd_camera/infra2/image_rect_raw/compressedDepth/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
166,/fufi/wrist_rgbd_camera/infra2/image_rect_raw/theora/parameter_updates,dynamic_reconfigure/Config,1,
167,/fufi/wrist_rgbd_camera/pointcloud/parameter_updates,dynamic_reconfigure/Config,1,
168,/fufi/wrist_rgbd_camera/realsense2_camera_manager/bond,bond/Status,3,1.0090544889626125
169,/fufi/wrist_rgbd_camera/rgb_camera/auto_exposure_roi/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
170,/fufi/wrist_rgbd_camera/rgb_camera/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
171,/fufi/wrist_rgbd_camera/stereo_module/auto_exposure_roi/parameter_descriptions,dynamic_reconfigure/ConfigDescription,1,
172,/fufi/wrist_rgbd_camera/stereo_module/auto_exposure_roi/parameter_updates,dynamic_reconfigure/Config,1,
173,/robotnik_hmi/state,rosmon/State,37,0.9882065833490307
174,/robotnik_rms/state,rosmon/State,37,0.9895631539249001
175,/rosmon_arm/state,rosmon/State,37,0.998304980059744
176,/rosmon_bringup/state,rosmon/State,37,0.993231995807605
177,/rosmon_navigation/state,rosmon/State,37,0.9873579554650033
178,/rosmon_perception/state,rosmon/State,36,0.9918848229446013
179,/rosmon_rlc_rostful_server/state,rosmon/State,37,0.9908460867369249
180,/rosout,rosgraph_msgs/Log,585,11.255464972118311
181,/rosout_agg,rosgraph_msgs/Log,487,9.997709322295492
182,/tf,tf2_msgs/TFMessage,5833,317.01779978080947
183,/tf2_web_republisher/status,actionlib_msgs/GoalStatusArray,180,4.994818578806784
184,/tf_static,tf2_msgs/TFMessage,3,74235.46902654867
